product_id,variant_id,handle,title,description,price,compare_at_price,cost,sku,cj_product_id,cj_variant_id,category_primary,category_secondary,pet_type,collection,image_urls,status
cj_1405694650953633792,,compatible-with-apple-k9-k10-crystal-wireless-charging-qi-standard-transparent-c,"Compatible with Apple , K9 K10 Crystal Wireless Charging QI Standard Transparent Crystal Base Disc Cross-border Applicable For Apple, Xiaomi, Huawei","<p><b>Note：</b><br>Non-Apple branded products,Compatible with iPhone models<br><br></p><p><b>Product information:<br></b>Name: Wireless Charger K10<br>Input: 5V2A<br>Output: 5V1A<br>Charging power: 5W<br>Charging distance: 2-6MM<br>Conversion efficiency: greater than 70%<br>Executive standard: QI wireless charging standard<br>Product color: black and white<br>Product size: 94mm*8.6mm<br>Weight with packaging: 45g<br>Bare metal weight: 36g<br>Packing box size: 105*105*20MM<br>Packing specificatio",9.95,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/1623978620172.jpg|https://cf.cjdropshipping.com/1623978629018.jpg|https://cf.cjdropshipping.com/1623978620173.jpg|https://cf.cjdropshipping.com/1623978620176.jpg|https://cf.cjdropshipping.com/1623978620177.jpg,active
cj_1393136052151128064,,five-color-high-quality-tactical-training-dog-vest-lightweight-patrol-dog-vest-k,"Five-Color High-Quality Tactical Training Dog Vest, Lightweight Patrol Dog Vest, K9 Chest Strap","<p><b>Product information:</b><br>Name: E Dog Tactical Vest<br>Fabric: Nylon<br>Tape: Nylon tape<br>Color: black/green/khaki/CP/ACU<br>Size: S, L<br>Features:<br>1. Made of waterproof and military-grade 1000D nylon, which can ensure long-term use<br>2. The top is equipped with a heavy metal V-ring for fixing the traction belt<br>3. Easy-to-grip soft pads and contoured handles can be closer and easier to control your dog<br>4. With soft and breathable padded lining, make your dog comfortable and ",13.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/1620984295284.jpg|https://cf.cjdropshipping.com/1620984209416.jpg|https://cf.cjdropshipping.com/1620984209401.jpg|https://cf.cjdropshipping.com/1620984236692.jpg|https://cf.cjdropshipping.com/1620984209404.jpg|https://cf.cjdropshipping.com/1620984295299.jpg|https://cf.cjdropshipping.com/1620984295277.jpg|https://cf.cjdropshipping.com/1620984209421.jpg,active
cj_1392463680498700288,,k9-harness-for-dogs-reflective-adjustable-pet-dog-harnesses-vest-dog-collar-for-,K9 Harness For Dogs Reflective Adjustable Pet Dog Harnesses Vest Dog Collar For Husky Shepherd Small Medium Large Dogs Supplies,"<p><b>Product information:</b><br>Material: Nylon<br>Product Category: Chest strap<br>Can it be retractable: No<br>Color: blue, black, red, purple, pink, white graffiti, green graffiti, camouflage red, color graffiti, color grid, dark blue camouflage, jungle green camouflage, fluorescent green<br>Specifications (length * width): S, M, L, XL, XXL, XS, XXS</p><p><img src=""https://cf.cjdropshipping.com/553b0739-6d4c-458a-ac11-b0438d22ab60.png"" style=""max-width:100%;""><br></p><p><b>Packing list:</b>",17.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/1620823279606.jpg|https://cf.cjdropshipping.com/1620823279523.jpg|https://cf.cjdropshipping.com/1620823279308.jpg|https://cf.cjdropshipping.com/1620823279561.jpg|https://cf.cjdropshipping.com/1620823279571.jpg|https://cf.cjdropshipping.com/1620823279291.jpg|https://cf.cjdropshipping.com/1620823279592.jpg|https://cf.cjdropshipping.com/1620823279221.jpg,active
cj_1366192252417871872,,camouflage-tactical-baseball-cap-k9-embroidered-cap,Camouflage Tactical Baseball Cap K9 Embroidered Cap,"<p><b>Product Description</b></p><p>Style: Sports<br/>Material: Polyester<br/>Suitable age: adults<br/>Applicable gender: gender neutral/both male and female<br/>Pattern: Stripe<br/>Application scenario: Outdoor<br/>Colors: green, black,CP,ACU camouflage<br/>Size: uniform size<br/><img src=""https://cf.cjdropshipping.com/1614560271684.png"" style=""font-size: 1em; max-width: 100%;""/><img src=""https://cf.cjdropshipping.com/1614560279943.jpg"" style=""font-size: 1em; max-width: 100%;""/><img src=""https:",9.95,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/1614560292403.jpg|https://cf.cjdropshipping.com/1614560292668.jpg|https://cf.cjdropshipping.com/1614560292404.jpg|https://cf.cjdropshipping.com/1614560292669.jpg|https://cf.cjdropshipping.com/1614560292402.jpg|https://cf.cjdropshipping.com/1614560310833.png|https://cf.cjdropshipping.com/1614560292406.jpg|https://cf.cjdropshipping.com/1614560292405.jpg,active
cj_F70C029C-846B-4996-A3FA-35AAA059655F,,k9-baseball-cap,K9 baseball cap,"<p>Applicable scene: beach<br>Applicable objects: Youth<br>Style: Cap<br>Hat top style: flat top<br>Hat style: big eaves<br>Eaves: flat eaves<br>Main material: polyester<br>Crowd: male<br>Style: Casual style<br>Details: Embroidery</p><div><div><ul><li ng-drop=""true"" ng-drop-success=""dropComplete($index,$data)"" ng-repeat=""item in picContainer track by $index""><div ng-drag=""true"" ng-drag-data=""item"" draggable=""false""><img ng-src=""https://cf.cjdropshipping.com/20200629/264892257320.jpg"" alt="""" src=",21.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/20200629/3256458297558.png|https://cf.cjdropshipping.com/20200629/6249454317723.jpg|https://cf.cjdropshipping.com/20200629/264892257320.jpg|https://cf.cjdropshipping.com/20200629/3725173530933.png,active
cj_27F8892B-75E9-4168-BB51-58607D29BEC5,,k9-gaming-headset,k9 gaming headset,"<div>Communication:Wired&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</div><div>Wireless Type:None</div><div>Style:Headband&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</div><div>Connectors:3.5mm (with 1 to 2 adapter cable) colors random delivery</div><div>Function:Noise Cancelling,Microphone&nbsp; &nbsp; &nbsp;</div><",56.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/20200509/987739219860.jpg|https://cf.cjdropshipping.com/20200509/3149711494986.jpg|https://cf.cjdropshipping.com/20200509/768284333473.jpg|https://cf.cjdropshipping.com/20200509/2238154088346.jpg|https://cf.cjdropshipping.com/20200509/1519600745444.jpg,active
cj_4C343FD5-9CDD-4B01-BFE0-37EB973651EA,,k9-six-finger-telescopic-eating-chicken-artifact,K9 six-finger telescopic eating chicken artifact,"<p>Accessory type: eat chicken handle, shoot handle, open handle<br>Applicable products: smart phone<br>Size: 85mm*52mm*45mm<br></p><p>Material: PC + zinc alloy<img alt=""描述12副本"" src=""https://cf.cjdropshipping.com/16368480/1636903932387.jpg""><img alt=""描述18副本"" src=""https://cf.cjdropshipping.com/16368480/1636903933626.jpg""><img alt=""描述16副本"" src=""https://cf.cjdropshipping.com/16368480/1636903934987.jpg""><img alt=""描述13副本"" src=""https://cf.cjdropshipping.com/16368480/1636903935775.jpg""><img alt=""描述17副本",9.95,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/2041/1797302267303.jpg|https://cf.cjdropshipping.com/2041/1304473970075.jpg|https://cf.cjdropshipping.com/2041/285090218521801.jpg|https://cf.cjdropshipping.com/2041/11266723456749.jpg|https://cf.cjdropshipping.com/2041/1147319892453.jpg,active
cj_40C22753-2F3A-4860-80AB-EE621B563FDF,,tactical-large-dog-vest-dog-patrol-equipment-pet-dog-clothes-k9-chest-strap,Tactical large dog vest dog patrol equipment pet dog clothes K9 chest strap,"<p>Fabric: 1000D nylon, waterproof<br>Ribbon: nylon webbing<br>Size: M， L ，XL<br>Color: black, black, military color</p><p><!--[if !mso]>
<style>
v\:* {behavior:url(#default#VML);}
o\:* {behavior:url(#default#VML);}
x\:* {behavior:url(#default#VML);}
.shape {behavior:url(#default#VML);}
</style>
<![endif]-->
<style>
<!--.font0
	{color:#000000;
	font-size:11.0pt;
	font-family:宋体;
	font-weight:400;
	font-style:normal;
	text-decoration:none;}
br
	{mso-data-placement:same-cell;}
td
	{padding-top:1px",33.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/2048/368953361024.jpg|https://cf.cjdropshipping.com/2048/41035090880174.png|https://cf.cjdropshipping.com/2048/1597930441717.jpg|https://cf.cjdropshipping.com/1b652954-dec7-4d03-8ac4-7f774e248e8f.jpg|https://cf.cjdropshipping.com/2048/966038453871.jpg|https://cf.cjdropshipping.com/20190530/988140213106.png|https://cf.cjdropshipping.com/20190530/719753876177.png|https://cf.cjdropshipping.com/20190530/22054299372.png,active
cj_988B0F88-EA4A-4996-8AF0-71AF82E4625C,,medium-and-large-dogs-explosion-proof-rushing-k9-chest-straps-pet-supplies-tract,Medium and large dogs explosion-proof rushing K9 chest straps pet supplies traction rope,"<p><style>
<!--br
{mso-data-placement:same-cell;
}td
{color:#000000;
font-size:11.0pt;
font-family:宋体;
font-weight:400;
font-style:normal;
text-decoration:none;
text-align:general;
vertical-align:middle;
mso-number-format:General;
mso-protection:locked visible;
}.et2
{color:#000000;
font-size:11.0pt;
font-family:宋体;
font-weight:400;
font-style:normal;
text-decoration:none;
text-align:general;
vertical-align:middle;
mso-number-format:General;
mso-protection:locked visible;
}-->
</style>




</p><",9.95,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/20190102/5039278725288.psd|https://cf.cjdropshipping.com/20190102/63849392842.jpg,active
cj_C01F594B-2F91-4A34-AFEF-08B8A3EA27CA,,explosion-proof-oxford-cloth-k9-chest-back-dog-strap,Explosion-proof Oxford Cloth K9 Chest Back Dog Strap,"<p><b>Overview:</b><br></p><p>K9 large dog pet harness rope, pet lash.</p><p>Different color and size for your choices.</p><p><br></p><p>XS: chest size 40-50CM</p><p>&nbsp; &nbsp;suitable for weight 4-7KG</p><p>S: chest size 50-60CM</p><p>&nbsp; &nbsp;suitable for weight 6-13KG</p><p>M: chest size 55-65CM</p><p>&nbsp; &nbsp;suitable for weight 13-23KG</p><p>L: chest size 65-80CM</p><p>&nbsp; &nbsp;suitable for weight 23-30KG</p><p>XL: chest size 70-90CM</p><p>&nbsp; &nbsp;suitable for weight 30-",14.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/15142464/2317597119722.png|https://cf.cjdropshipping.com/15142464/2670252782928.png|https://cf.cjdropshipping.com/15142464/52720859371.png|https://cf.cjdropshipping.com/15142464/1304970871770.png|https://cf.cjdropshipping.com/15308064/1207650011325.png|https://cf.cjdropshipping.com/15142464/48197847552.png|https://cf.cjdropshipping.com/15142464/585888131490.png|https://cf.cjdropshipping.com/15142464/1830253978520.png,active
cj_1818466445643632640,,pooper-scooper-portable-and-handheld-size-for-walking-large-and-small-dogs-outsi,Pooper Scooper Portable And Handheld Size For Walking Large And Small Dogs Outside Yard Or Travel Outdoors Pup Poop Scoop With Container And Pet Waste Bag Attachment,"<p>About this item</p><p>PORTABLE---Pooper Scooper is in SMALL SIZE and LIGHT WEIGHT. Easy to store in bag or hang on pants or dog leash by the carabiner / clip to free your hands, so that you won't leave it behind.</p><p>EXPANDABLE---The waste storage room can be UNFOLDED to pick up dog poops all at once, compatible with small, medium and large dogs heavy duty.</p><p>CONVENIENT---INTEGRATED waste bag compartment dispenser</p><p>EFFECTIVE---Remove dog poop and waste from any surface by one-hande",21.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/db9dae3e-7179-4e9b-9815-d4c0a924de79.jpg|https://cf.cjdropshipping.com/b0beabca-b59b-420d-8a89-fadef3f8214a.jpg|https://cf.cjdropshipping.com/bbb83783-1767-4dc9-b729-cf2de8a09a9b.jpg|https://cf.cjdropshipping.com/c144023e-f687-4b12-b9e5-ed1dff7efc3a.jpg|https://cf.cjdropshipping.com/e2e9940e-83ed-4d15-b9ef-e1776f4fe947.jpg|https://cf.cjdropshipping.com/73c0df3f-5586-4d87-9fe6-f0ae18524ed2.jpg|https://cf.cjdropshipping.com/42020589-8796-4890-b9a8-223b64cd47e0.jpg|https://cf.cjdropshipping.com/d87a928d-cb97-4c79-a95c-ff3bf0ea75ac.jpg,active
cj_F3318ABD-22AB-44DB-BAF1-248E0A06E8AF,,yorkshire-terrier-pup-imitation-dog,"Yorkshire terrier pup, imitation dog","<h2><p>Material: plastic / plastic<br>Origin: Heze, Shandong<br>Specification: 23 * 10 * 22<span style=""color: inherit;"">.</span></p><p><span style=""color: inherit;"">1. The image of the simulated pet is lifelike and vivid, and each piece is carefully crafted by craftsmen.</span></p><p><br> <br><br>    2. The fur of the artificial pets is made of artificial plush, which has a delicate and smooth hand feeling, is not easy to fade and lose hair, and has high ornamental and collection value.<br><br>",39.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/20200922/1735681130051.png|https://cf.cjdropshipping.com/16007040/1874476749950.jpg|https://cf.cjdropshipping.com/16007040/889705398032.jpg|https://cf.cjdropshipping.com/20200922/2576005505109.png|https://cf.cjdropshipping.com/16007040/434846977632.jpg|https://cf.cjdropshipping.com/16007040/2840921865221.jpg|https://cf.cjdropshipping.com/20200922/325135506553.png|https://cf.cjdropshipping.com/20200922/1170163202637.png,active
cj_1980924814530207745,,doggy-doobie-funny-dog-toys-plush-squeaky-toys-for-medium-small-and-large-cool-s,"Doggy Doobie - Funny Dog Toys - Plush Squeaky Toys For Medium, Small And Large - Cool Stuffed Cute Gifts For Dog Birthday","
 <p>GET LIT WITH YOUR PUP - Only the best bud for your best bud. Never cheif alone again! Doggy Doobie<br>Your Pup's favorite new squeaky dog toy! Keep them entertained and busy for hours so you can sit back and relax.<br>UNIQUE &amp; FUN GIFT - These funny dog toys are a Great Gift for any dog lover or dog birthday / puppy party!<br>PERFECT SIZE - 9.5 inch stuffed dog toy, making it perfect for small dogs, medium dogs, large dogs, girl dogs, boy dogs, and all dogs.<img src=""https://cf.cjdropsh",10.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/33f625fc-6ea9-4a5d-9264-a8dc4d5904da.jpg|https://cf.cjdropshipping.com/a4354e96-0afa-4b8a-9287-e9fc9e12280a.png|https://cf.cjdropshipping.com/1a1128b5-75fd-4722-9297-563e43e637e1.jpg|https://cf.cjdropshipping.com/effaf551-af85-42da-aeb6-136867cd0963.jpg|https://cf.cjdropshipping.com/f59e78bd-3423-4e9a-8031-114e914ece7a.jpg|https://cf.cjdropshipping.com/63e9048c-503f-4be0-98a4-3f231a106b68.png,active
cj_2509060838401611600,,intelligent-robot-dog-children-voice-control-toy-doggy-remote-control,Intelligent Robot Dog Children Voice Control Toy Doggy Remote Control,"<p><b>Product information:</b><br/>Ability Training: emotion, vision, intelligence development, crawling, hand-brain, grasping, sensory, hand-eye coordination, other ability training, interactive toys, hearing, parent-child communication, interest training<br/> Color: peach pink [gesture control handle programming voice control], sapphire blue [gesture control handle programming voice control], golden yellow [gesture control handle programming voice control]]]]<br/> Applicable people: no limit, ",49.99,,,,,,Dogs,,dog,dogs,https://oss-cf.cjdropshipping.com/product/2025/09/06/08/cd78a63c-cbae-47b1-94b4-44089a11ca92_trans.jpeg|https://oss-cf.cjdropshipping.com/product/2025/09/06/08/15a0a7e8-e249-4ee5-ae7f-af2ef61183a2_trans.jpeg|https://oss-cf.cjdropshipping.com/product/2025/09/06/08/3fb92363-370e-4672-96ff-f1980bb59b41_trans.jpeg|https://oss-cf.cjdropshipping.com/product/2025/09/06/08/fd72c0d0-75b5-40ed-b700-a910bd975869_trans.jpeg|https://oss-cf.cjdropshipping.com/product/2025/09/06/08/57b86bd3-14c3-4d46-b922-e7be434639d1_trans.jpeg|https://oss-cf.cjdropshipping.com/product/2025/09/06/08/a2b7d865-32cd-4c00-9470-831939fa3e3b_trans.jpeg|https://oss-cf.cjdropshipping.com/product/2025/09/06/08/2b758566-9422-43e9-9d6e-b48474ac69c3_trans.jpeg|https://oss-cf.cjdropshipping.com/product/2025/09/06/08/601b08a6-c949-4516-b525-b3beb98c3634_trans.jpeg,active
cj_1816409273908744192,,dog-poop-bags-holder-pet-waste-bag-dispenser-doggy-poop-bag-with-hook-for-garbag,Dog Poop Bags Holder Pet Waste Bag Dispenser Doggy Poop Bag With Hook For Garbage Bags,"<p>About this item</p><p>【Easy to Carry】It has a Velcro at the bottom, which is convenient to adjust and buckle on the retractor, and it is firmly fixed and not easy to loosen. The hook on the side also makes it easy for you to hang it on your trousers and carry it with you.</p><p>【Light Weight Design】It is small in size and light in weight. You can pin it on your pants, bags, or hang it directly on your dog's collar to free your hands. without feeling any burden.</p><p>【size&amp;Weight】</p>10cm",6.38,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/1f648165-b096-44f9-9b4e-3bcf22d701d2.jpg|https://cf.cjdropshipping.com/5888bdd6-9f8e-4571-8b69-744aa16097df.jpg|https://cf.cjdropshipping.com/e132faa6-b0c5-421d-8b7d-9ac8996a5a61.jpg|https://cf.cjdropshipping.com/92f3171c-afd4-455a-8b8c-029bcf5a498a.jpg|https://cf.cjdropshipping.com/996c028f-a0c3-4c4f-9df6-f0f8eee42dad.jpg|https://cf.cjdropshipping.com/88098012-ecc1-434c-8e01-5597566dfcdf.jpg|https://cf.cjdropshipping.com/662d152e-e16c-41f1-bb3d-04e27273a5db.jpg|https://cf.cjdropshipping.com/424b5775-de9f-45a6-993f-0b67d7b8345b.jpg,draft
cj_2407070356481603700,,cross-border-amazon-doggy-gray-cooling-vest-ice-pack-cooling-vest-summer-pet-spe,Cross-border Amazon Doggy Gray Cooling Vest Ice Pack Cooling Vest Summer Pet Special Adjustable,"<p><b>Product information:</b><br/>Color: Silver Gray<br/>Size: S,M,L,XL,XXL<br/>Applicable gender: general<br/>Material: Polyester<br/>Style: Casual<br/>Import or not: no<br/>Category: pet clothing</p>
 <br/>
 <b>Packing list: </b>
 <br/>Dog vest *1, ice pack *1
 <br/>
 
 <b>Product Image:</b>
 <br/>
 <img src=""https://cf.cjdropshipping.com/17203104/2407070747380329300.jpg""/>
 <img src=""https://cf.cjdropshipping.com/17203104/2407070747390321600.jpg""/>
 <img src=""https://cf.cjdropshipping.com/17",17.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/quick/product/b83ce7fb-6252-4c31-9812-3893841d732e.jpg|https://cf.cjdropshipping.com/quick/product/82aab73d-a6a1-4e7b-af46-160c24b58cfc.jpg|https://cf.cjdropshipping.com/quick/product/607d6ffb-662c-4664-bce7-d24b4a12d5a1.jpg|https://cf.cjdropshipping.com/quick/product/52cb15f6-422c-478c-8b5f-10a6846cdfdc.jpg|https://cf.cjdropshipping.com/quick/product/d20bf2a7-4b73-4005-a989-58229edc16fa.jpg|https://cf.cjdropshipping.com/quick/product/ec2d149a-7575-45e9-a046-617afdfdf798.jpg|https://cf.cjdropshipping.com/quick/product/83467cda-1d23-4fa3-9bc1-92e28c457a94.jpg|https://cf.cjdropshipping.com/quick/product/35fe732d-3254-4d3b-ba96-8c96facb4d03.jpg,active
cj_1742495370569064448,,saite-dudu-the-shaggy-plush-toy-doggy-doll-pillow-childrens-birthday,Saite Dudu The Shaggy Plush Toy Doggy Doll Pillow Children's Birthday,"<p><b>Product information:</b><br>Color: curly two-tone dog-brown, curly two-tone dog-White<br> Packing method: net pocket<br> Height: 50cm,60cm<br></p><p><br></p>
 <b>Packing list: </b>
 <br>Puppy Plush Toy*1pc&nbsp;<p><br></p>
 
 <b>Product Image:</b>&nbsp;<p><br></p>
 <img src=""https://cf.cjdropshipping.com/17043264/1742741227381592064.jpg"">
 <img src=""https://cf.cjdropshipping.com/17043264/1742741227775856640.jpg"">
 <img src=""https://cf.cjdropshipping.com/17043264/1742741227977183232.jpg"">
 ",17.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/quick/product/723ce634-9802-4851-9b8a-c7756a6d00f1.jpg|https://cf.cjdropshipping.com/quick/product/6c7d637f-af63-4467-b169-13f6392dc682.jpg|https://cf.cjdropshipping.com/quick/product/9d651133-695b-4125-954c-50cf9590f8d9.jpg|https://cf.cjdropshipping.com/quick/product/699ad541-34a3-4aee-a850-e711198866ee.jpg|https://cf.cjdropshipping.com/quick/product/38b1acb1-e483-4860-9d3d-108717ca872f.jpg|https://cf.cjdropshipping.com/quick/product/a6adb1ba-74cc-4086-885a-e8b34d1585d0.jpg|https://cf.cjdropshipping.com/quick/product/cf951f98-b3c0-4408-90e5-50d710d23109.jpg|https://cf.cjdropshipping.com/quick/product/8763d766-39b9-4973-bdd3-7cc03ee496b6.jpg,active
cj_1547912101611065344,,dog-chew-toys-toothbrush-pets-molar-tooth-cleaning-brushing-stick-doggy-silicone,Dog Chew Toys Toothbrush Pets Molar Tooth Cleaning Brushing Stick Doggy Silicone,"<p>Feature：<br/>-Pet safe, Dishwasher -safe, phthalate- free and BPA -free.<br/>-Dog toothbrush &amp; toy: Chew brush looks like a regular dog bone toy, and will be the dog's favorite toy.<br/>-3 working ways of cleaning: Brushes teeth, scrapes tartar and plaque off teeth, and massages gums, openings gently scrape away plaque and tartar heavy-duty from your dog’s teeth. The hidden bristles brush your pet’s teeth clean while they play.<br/>-Built-In Treats Dispenser: It has an interior compartmen",24.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17324928/1860918992496234496.jpg|https://cf.cjdropshipping.com/17324928/1860918991430881280.jpg|https://cf.cjdropshipping.com/6f135f40-61e2-47c8-9074-1eda8373a611.png|https://cf.cjdropshipping.com/17324928/1860918988301930496.jpg|https://cf.cjdropshipping.com/17324928/1860918996447268864.jpg|https://cf.cjdropshipping.com/17324928/1860918989266620416.jpg|https://cf.cjdropshipping.com/17324928/1860918989832851456.jpg|https://cf.cjdropshipping.com/17324928/1860918990889816064.jpg,active
cj_1517779327352582144,,womens-doggy-rhinestone-wispy-crystal-evening-bag,Women's Doggy Rhinestone Wispy Crystal Evening Bag,"<p><b>Product information:</b><br></p><p>Material: polyester fiber, synthetic leather<br>Style: fashion and simplicity<br>Features:rhinestones, hollow metal, diamonds<br>Colour: Gold, Silver</p><p><br><b>Size Information:</b><br><br><img src=""https://cf.cjdropshipping.com/4cfbca87-aa05-42c3-8a78-c9910b01bf86.jpg"" style=""max-width:100%;""><br></p><p><br></p><p><b>Packing list:</b></p><p>Bag*1</p><p><b>Product Image:</b></p><p><img src=""https://cf.cjdropshipping.com/24310a24-ac70-454c-8f26-0a513baf",76.71,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/2d986da5-97ea-44aa-9edf-34299e38db48.jpg|https://cf.cjdropshipping.com/1b3f7e65-c9ae-488d-925b-ebf4e889b3c9.jpg|https://cf.cjdropshipping.com/0556f006-d106-417f-98c8-fe77e5db1e19.jpg|https://cf.cjdropshipping.com/10e0704b-25b1-402f-a657-3acb234dce2f.jpg|https://cf.cjdropshipping.com/0e8c859e-e586-4f33-9e0b-166793212602.jpg|https://cf.cjdropshipping.com/1d1ade99-a70f-401d-9817-c05d315918df.jpg,draft
cj_1435933184293474304,,soft-striped-puffy-dog-pillow-down-cotton-doggy-doll,Soft Striped Puffy Dog Pillow Down Cotton Doggy Doll,"<p><b>Product&nbsp;Information:</b><br></p><p>Category: Plush doll<br>Modeling category: Animal<br>Whether the modeling is cartoon or animation: No<br>Animal Classification: Dog<br></p><p>Fabric: Stretch velvet fabric<br>Filling: Down cotton filling</p><p><br></p><p><b>Packing&nbsp;List:</b><br></p><p>Plush toy*1</p><p><img src=""https://cf.cjdropshipping.com/ae763ef8-7f33-43b6-a425-af944b34e3d6.jpg"" style=""max-width:100%;""><img src=""https://cf.cjdropshipping.com/5ca523a1-96f1-45c2-9833-579308850",9.95,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/04349588-5546-4612-9ae9-600e5b0a770b.jpg|https://cf.cjdropshipping.com/db965b5d-c8d9-4a94-a56e-6d44c1f430bd.jpg|https://cf.cjdropshipping.com/a440f737-c75c-4071-bb44-7d15deaeabef.jpg|https://cf.cjdropshipping.com/650e0cb5-9e56-484d-8bea-28cd6370701c.jpg|https://cf.cjdropshipping.com/cc9718e7-b27a-43ef-a879-9240660e2680.jpg|https://cf.cjdropshipping.com/d1f3e079-1b90-4022-a859-8d07a098dd1f.jpg|https://cf.cjdropshipping.com/515e248f-b6b9-4996-b479-638aa752381a.jpg,active
cj_8C1AFDC0-8C84-44CF-A3E0-13B348FA319F,,my-doggy-top-dog-diamond-embroidery,My Doggy Top | Dog diamond embroidery,"<p>Production tutorial:&nbsp;&nbsp;</p><p>1. Peel the adhesive tape on the front side (just pull it down a little), and find the corresponding diamond neatly pasted against the symbol on the map.&nbsp;</p><p>&nbsp;2. After all the diamonds are attached, the canvas is placed and it is not easy to fold.</p><p>&nbsp;3. In this way, the beautiful and beautiful diamond paintings are finished! Resin drill will not smash As the saying goes: draw 7 points! After the production is completed, you can take",14.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/20200111/8497542692396.jpg,active
cj_7F1108E5-6138-47C3-93C8-D3F718D6D2F9,,doggo-desktop-lamp,Doggo Desktop Lamp,"<ul><li>3D illusion dog light</li><li>Glows in 7 different colors: Red, Green, Blue, Yellow, Cyan, Purple, and White</li><li>Automatic color-changing mode</li><li>Easy-touch button</li><li>Easy to assemble with just two pieces</li><li>Powered by USB or battery (3 AAA batteries not included)</li><li>Ideal for children's rooms / night light / home decor</li></ul><div><img src=""https://cf.cjdropshipping.com/1ec58597-5e58-4dbe-9354-15a2fa3c66d5.png"" style=""max-width:100%;""><span style=""font-size: 16",13.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/20200709/144000480188.jpg|https://cf.cjdropshipping.com/20200709/2437971266252.jpg|https://cf.cjdropshipping.com/20200708/658414149603.jpg|https://cf.cjdropshipping.com/20200709/6113869017644.jpg|https://cf.cjdropshipping.com/20200709/1954441433007.jpg|https://cf.cjdropshipping.com/20200709/1702632390146.jpg,active
cj_1990619269430419457,,dog-training-collar-receiver-ip67-waterproof-dog-bark-shock-vibration-beep-recei,Dog Training Collar Receiver IP67 Waterproof Dog Bark Shock Vibration Beep Receiver Up To 3280ft,"
 <p><em></em></p>
 <h2><em>Highlights</em></h2>
 <em>IP67 waterproof<br>Receive the remote controlling signals 3280ft away from it<br>Supporting 3 training modes (shock, vibration and beep)<br>Can be used for approx. 40 days after a 2 hours' full charging<br>Note: Our dog training collar receiver should be used with the accordant remote controller GPCT3617 in our store.<h2>Specification</h2>Available Ship to:United States<h2>Details</h2>*Features*:<br><br>*IP67 Waterproof*:Made from high-grade ",65.99,,,,,,Dogs,,dog,dogs,https://cf.cjdropshipping.com/17634240/822b79ce-de09-4470-841e-2427135b04d3.jpg|https://cf.cjdropshipping.com/17634240/ff4adf94-fcc1-4a34-a066-b12299cd3e4e.jpg|https://cf.cjdropshipping.com/17634240/910c1727-a453-44f3-a614-3e3a3cbf444a.jpg|https://cf.cjdropshipping.com/17634240/bfe387f4-6c12-42ab-af43-c912ee05cac4.jpg|https://cf.cjdropshipping.com/17634240/159610c3-3c70-4563-a653-739a1c2ac380.jpg,active
